CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,NumOfProducts,HasCreditCard,IsActiveMember,ContractType,PaymentMethod,SupportCalls,Churn
341,37,Male,29,72.36,4659.17,1,0,1,One Year,Credit Card,5,0
342,25,Female,23,32.84,1386.2,3,1,1,Two Year,Credit Card,4,0
343,24,Female,57,55.95,1279.89,3,1,0,One Year,Credit Card,9,0
344,20,Female,50,26.34,4067.36,3,1,0,One Year,Mailed Check,9,0
345,34,Male,21,117.97,5856.8,2,1,0,Month-to-Month,Bank Transfer,0,1
346,50,Male,43,31.85,6033.0,4,0,0,Two Year,Electronic Check,8,0
347,65,Male,10,45.85,1884.72,2,0,1,Two Year,Bank Transfer,9,1
348,29,Female,30,109.13,890.79,3,0,0,Month-to-Month,Mailed Check,6,1
349,68,Male,51,68.27,3137.24,4,0,0,One Year,Credit Card,0,0
350,39,Male,33,33.56,7353.56,1,1,1,Month-to-Month,Mailed Check,1,0
351,39,Female,18,58.42,4408.4,4,0,1,Month-to-Month,Credit Card,3,0
352,63,Female,22,31.59,2628.79,3,1,0,One Year,Electronic Check,9,0
353,47,Female,64,40.02,2656.74,2,0,1,Two Year,Mailed Check,8,0
354,55,Male,21,25.2,1143.49,4,0,0,Month-to-Month,Bank Transfer,1,0
355,55,Male,1,63.82,3838.47,1,0,0,One Year,Bank Transfer,0,1
356,62,Male,15,100.66,6351.77,2,1,0,Two Year,Mailed Check,0,0
357,68,Female,36,78.6,7751.61,2,0,1,Month-to-Month,Mailed Check,8,0
358,25,Female,47,80.63,4062.6,2,0,1,Month-to-Month,Bank Transfer,0,1
359,44,Female,54,40.06,1421.0,2,0,1,Two Year,Mailed Check,3,0
360,44,Female,32,54.39,5495.31,1,1,1,Month-to-Month,Mailed Check,4,0
361,51,Male,58,104.52,6078.65,3,1,1,Month-to-Month,Mailed Check,5,0
362,38,Male,46,28.79,666.43,1,1,0,One Year,Credit Card,5,0
363,47,Male,54,105.79,6816.1,3,1,0,Month-to-Month,Bank Transfer,2,1
364,50,Male,33,68.37,6651.65,3,1,1,Month-to-Month,Mailed Check,6,0
365,45,Male,39,103.71,3833.07,4,0,0,One Year,Bank Transfer,7,1
366,64,Male,23,51.8,4527.34,1,1,0,One Year,Electronic Check,0,0
367,50,Male,43,53.88,5735.92,3,0,1,Two Year,Mailed Check,8,0
368,22,Male,55,95.16,5446.31,1,1,1,Two Year,Credit Card,5,0
369,65,Female,2,98.5,230.63,1,0,1,Two Year,Credit Card,0,1
370,36,Female,66,42.96,1067.24,3,1,0,One Year,Mailed Check,8,0
371,21,Male,38,117.29,1384.47,3,0,1,Month-to-Month,Mailed Check,3,0
372,52,Female,29,28.45,6069.84,2,1,0,Month-to-Month,Electronic Check,8,1
373,66,Male,67,26.85,3576.66,4,1,1,Month-to-Month,Mailed Check,9,0
374,34,Male,71,79.55,4409.47,3,1,1,Month-to-Month,Bank Transfer,4,0
375,61,Female,36,92.27,6204.23,3,0,1,One Year,Mailed Check,5,0
376,45,Male,29,116.09,2793.76,3,1,1,Two Year,Bank Transfer,8,0
377,47,Male,37,60.49,6016.23,4,0,1,Two Year,Bank Transfer,5,0
378,46,Male,45,22.53,3594.16,1,0,0,Two Year,Bank Transfer,0,0
379,63,Male,16,80.29,3079.72,2,1,0,One Year,Bank Transfer,0,0
380,23,Male,31,48.97,2730.99,2,0,1,Two Year,Bank Transfer,1,0
381,52,Male,34,63.29,7723.06,1,1,1,One Year,Mailed Check,1,0
382,58,Male,50,68.85,6198.59,4,0,0,Month-to-Month,Mailed Check,5,0
383,54,Female,65,26.45,259.55,4,1,1,One Year,Mailed Check,9,0
384,41,Female,62,68.6,7663.58,3,0,1,One Year,Credit Card,9,1
385,46,Male,43,62.63,6225.97,4,0,0,Two Year,Bank Transfer,4,0
386,66,Female,56,91.25,1278.48,4,1,0,Month-to-Month,Electronic Check,6,1
387,63,Male,15,84.57,703.07,3,1,0,One Year,Mailed Check,7,1
388,48,Male,48,38.52,2534.73,1,0,0,One Year,Mailed Check,9,0
389,52,Male,49,40.61,5031.03,2,0,0,One Year,Credit Card,9,0
390,50,Male,44,45.1,4970.72,1,1,1,One Year,Mailed Check,9,0
391,69,Female,10,37.9,2279.22,1,0,0,Two Year,Bank Transfer,9,0
392,38,Female,20,85.72,3620.83,3,0,0,Two Year,Mailed Check,2,0
393,49,Female,70,119.44,1773.93,1,0,0,Two Year,Bank Transfer,8,1
394,40,Female,8,85.21,499.57,4,0,0,Month-to-Month,Mailed Check,0,1
395,50,Male,45,80.67,4184.07,1,0,0,Two Year,Mailed Check,2,0
396,20,Female,34,60.99,2841.23,1,1,1,One Year,Bank Transfer,1,0
397,35,Male,51,51.26,4388.77,3,0,1,One Year,Bank Transfer,5,0
398,42,Male,4,111.11,7577.41,3,1,0,Month-to-Month,Mailed Check,0,0
399,59,Female,39,116.9,1232.63,2,0,1,Month-to-Month,Bank Transfer,7,1
400,48,Male,24,69.68,115.5,4,1,1,One Year,Credit Card,9,1
401,20,Female,55,49.02,707.34,4,1,1,Two Year,Bank Transfer,9,0
402,57,Female,26,97.01,3755.4,2,1,1,Two Year,Bank Transfer,2,0
403,63,Female,25,33.25,5684.76,2,0,1,One Year,Electronic Check,5,0
404,41,Female,36,96.56,4688.03,3,0,0,Month-to-Month,Bank Transfer,1,0
405,67,Female,71,101.89,4009.67,2,1,1,One Year,Bank Transfer,4,0
406,49,Male,58,32.49,2896.31,1,0,0,Month-to-Month,Electronic Check,1,1
407,64,Female,12,117.69,2548.8,2,1,0,Two Year,Bank Transfer,6,1
408,39,Female,1,118.55,3072.66,1,1,1,Two Year,Electronic Check,4,1
409,40,Male,50,113.67,4931.92,2,0,0,One Year,Mailed Check,7,1
410,19,Female,25,69.6,1425.26,3,0,0,Two Year,Mailed Check,5,0
411,44,Female,5,44.61,6193.76,4,0,1,One Year,Credit Card,7,0
412,59,Male,68,78.2,4644.5,1,0,0,One Year,Mailed Check,8,0
413,19,Male,6,61.99,2226.34,4,1,1,Month-to-Month,Bank Transfer,6,1
414,43,Female,26,40.59,4059.11,1,1,1,One Year,Electronic Check,0,0
415,34,Male,55,62.37,7705.95,4,0,0,One Year,Mailed Check,8,0
416,57,Female,39,86.39,261.88,3,1,1,Two Year,Bank Transfer,8,0
417,50,Male,9,27.09,1676.23,1,0,1,Month-to-Month,Mailed Check,9,1
418,26,Female,45,53.34,3642.2,2,1,1,Month-to-Month,Credit Card,1,1
419,60,Female,14,21.78,5143.67,3,0,1,Month-to-Month,Mailed Check,1,1
420,65,Female,55,94.95,1776.6,4,0,1,Two Year,Mailed Check,6,0
421,56,Male,9,84.07,7458.09,1,1,1,Month-to-Month,Bank Transfer,4,1
422,46,Female,15,26.27,5176.32,3,0,1,Two Year,Electronic Check,4,0
423,59,Male,37,116.47,7031.71,4,1,0,Month-to-Month,Credit Card,0,0
424,43,Female,50,22.26,2701.61,1,1,1,One Year,Electronic Check,5,0
425,52,Female,21,79.0,6648.74,1,1,1,Month-to-Month,Electronic Check,7,0
426,67,Female,57,97.64,3087.93,3,0,1,Two Year,Electronic Check,3,0
427,42,Female,19,98.79,2096.74,4,1,0,Two Year,Credit Card,2,1
428,41,Female,58,23.43,7302.08,4,1,0,One Year,Credit Card,9,0
429,30,Male,6,110.64,828.53,1,0,1,One Year,Bank Transfer,9,1
430,24,Male,4,111.85,7548.82,4,0,1,Two Year,Bank Transfer,0,1
431,53,Male,43,76.14,3722.27,2,0,1,Month-to-Month,Bank Transfer,3,0
432,62,Female,42,68.21,7941.74,2,1,0,One Year,Credit Card,1,0
433,37,Female,3,24.49,4362.8,1,1,0,One Year,Credit Card,4,1
434,18,Male,1,76.2,6084.16,4,1,1,Month-to-Month,Mailed Check,9,0
435,25,Female,55,60.94,155.86,1,0,0,Two Year,Electronic Check,0,0
436,63,Female,15,97.28,4023.67,2,0,1,One Year,Bank Transfer,8,0
437,33,Female,47,60.39,5925.88,1,1,1,One Year,Mailed Check,8,1
438,31,Male,46,88.36,6284.33,1,0,1,Two Year,Credit Card,4,0
439,29,Male,58,30.14,1348.58,3,1,0,Month-to-Month,Mailed Check,0,1
440,68,Male,71,33.3,3409.87,3,0,0,Month-to-Month,Mailed Check,2,1
441,40,Male,39,33.97,3410.67,2,0,0,One Year,Credit Card,6,1
442,32,Male,3,24.55,918.76,4,0,1,Two Year,Electronic Check,4,1
443,45,Female,30,74.13,3600.06,2,0,1,Month-to-Month,Credit Card,8,0
444,51,Female,35,99.4,6476.03,4,1,0,Two Year,Bank Transfer,3,1
445,19,Female,57,81.04,2471.43,4,1,1,One Year,Mailed Check,4,0
446,49,Female,29,77.5,3517.34,3,1,0,Month-to-Month,Bank Transfer,2,0
447,40,Male,50,88.06,7691.57,3,1,0,Two Year,Mailed Check,7,1
448,39,Male,62,53.96,350.49,2,1,1,Two Year,Mailed Check,2,0
449,68,Female,52,56.2,4773.02,2,0,0,One Year,Bank Transfer,5,0
450,42,Male,14,51.43,5973.15,2,0,1,Month-to-Month,Mailed Check,6,0
451,39,Female,35,91.21,6110.97,3,0,1,One Year,Credit Card,1,0
452,39,Female,28,36.16,5755.91,3,0,1,One Year,Credit Card,6,1
453,66,Female,58,21.3,5838.97,1,1,0,Month-to-Month,Mailed Check,2,0
454,69,Female,30,79.62,566.2,2,1,0,Two Year,Mailed Check,2,0
455,59,Male,7,114.24,4319.68,1,0,0,Two Year,Credit Card,4,0
456,23,Female,39,80.94,6285.46,4,1,0,Two Year,Electronic Check,3,1
457,32,Male,69,98.29,843.11,2,1,1,Month-to-Month,Mailed Check,9,0
458,60,Female,35,87.28,195.19,3,1,0,One Year,Credit Card,6,1
459,54,Female,52,69.74,6535.04,2,0,0,Two Year,Electronic Check,2,0
460,50,Female,14,91.84,5727.13,2,1,1,Two Year,Electronic Check,8,0
461,25,Female,63,102.41,3356.43,3,0,1,Month-to-Month,Bank Transfer,0,0
462,61,Male,36,42.47,7529.13,3,1,1,Month-to-Month,Electronic Check,1,1
463,61,Female,24,53.61,6156.12,4,0,1,One Year,Mailed Check,8,0
464,22,Male,40,42.37,7746.1,2,0,0,One Year,Electronic Check,7,1
465,56,Female,29,65.22,7441.59,2,0,1,Two Year,Bank Transfer,6,0
466,21,Female,53,108.51,3902.22,2,0,0,Two Year,Credit Card,8,0
467,23,Female,22,54.52,6062.2,2,0,0,Month-to-Month,Bank Transfer,4,0
468,62,Male,15,57.45,5386.61,4,1,0,One Year,Credit Card,2,1
469,49,Female,69,106.04,6510.42,2,0,1,Two Year,Mailed Check,1,0
470,69,Female,64,71.54,6322.74,4,1,1,Month-to-Month,Credit Card,5,1
471,47,Female,4,73.54,1310.53,4,1,0,One Year,Electronic Check,1,1
472,64,Female,18,106.08,1946.51,3,0,0,One Year,Credit Card,7,0
473,52,Female,42,69.05,2199.28,2,1,1,One Year,Electronic Check,4,0
474,57,Male,30,88.16,6566.14,3,1,1,Month-to-Month,Bank Transfer,1,0
475,69,Male,15,28.56,6504.86,4,1,0,One Year,Bank Transfer,5,1
476,33,Female,70,37.86,4013.15,1,0,0,Month-to-Month,Credit Card,5,0
477,30,Female,55,60.44,4688.57,1,1,1,Month-to-Month,Bank Transfer,7,0
478,67,Male,53,69.48,6632.69,2,1,1,Month-to-Month,Bank Transfer,5,0
479,59,Female,16,116.57,2569.49,1,0,0,One Year,Bank Transfer,2,0
480,47,Male,34,117.07,496.41,3,0,1,Two Year,Electronic Check,7,0
481,36,Female,27,105.12,3912.51,1,1,1,Two Year,Credit Card,1,1
482,34,Female,13,51.56,7318.37,1,1,1,Month-to-Month,Electronic Check,8,1
483,36,Male,27,116.4,6344.7,4,1,0,Month-to-Month,Credit Card,5,0
484,45,Female,69,88.93,2996.28,3,1,1,Two Year,Electronic Check,0,0
485,43,Male,31,59.29,611.69,2,1,1,One Year,Mailed Check,3,0
486,54,Male,3,90.17,5131.66,3,0,1,Two Year,Mailed Check,0,0
487,43,Male,30,21.65,6692.48,3,0,1,Two Year,Mailed Check,2,0
488,40,Female,21,34.62,5353.09,2,1,1,One Year,Electronic Check,9,0
489,26,Male,6,102.97,3458.09,3,1,1,Month-to-Month,Credit Card,5,1
490,29,Male,32,84.56,1074.49,4,1,1,Two Year,Electronic Check,2,0
491,18,Female,42,56.42,7295.12,2,1,1,Month-to-Month,Credit Card,4,0
492,18,Female,62,70.07,2280.07,4,0,0,One Year,Mailed Check,7,1
493,64,Female,32,110.51,1871.87,3,0,0,One Year,Electronic Check,7,1
494,51,Female,39,83.16,6546.22,1,1,1,One Year,Credit Card,8,0
495,49,Female,64,59.81,7851.64,2,1,0,One Year,Credit Card,3,0
496,65,Female,30,32.03,5315.27,2,0,1,One Year,Bank Transfer,4,0
497,42,Male,63,49.37,5036.0,1,0,1,Month-to-Month,Credit Card,3,0
498,57,Female,31,117.83,2623.5,1,0,0,One Year,Mailed Check,6,1
499,62,Male,40,63.74,261.27,2,1,0,Month-to-Month,Electronic Check,8,0
500,18,Female,33,67.18,1615.2,1,1,1,One Year,Bank Transfer,5,0
501,33,Male,63,69.86,4717.0,4,1,1,Month-to-Month,Mailed Check,1,0
502,56,Male,25,108.41,1295.4,3,0,1,One Year,Electronic Check,6,0
503,22,Female,36,80.39,7082.3,4,1,0,One Year,Electronic Check,2,0
504,39,Female,24,89.37,1586.34,3,0,0,Month-to-Month,Bank Transfer,7,0
505,46,Male,58,58.94,4224.63,3,0,1,Two Year,Mailed Check,2,0
506,20,Female,39,22.91,4144.9,1,1,1,One Year,Electronic Check,8,0
507,29,Female,46,113.1,4871.17,1,0,1,Month-to-Month,Bank Transfer,0,0
508,43,Male,10,114.91,2686.73,4,0,0,Month-to-Month,Electronic Check,5,1
509,33,Male,32,114.92,7000.92,1,1,1,Two Year,Electronic Check,9,0
510,68,Male,36,114.37,3609.98,4,1,1,One Year,Mailed Check,6,1
511,54,Female,28,101.52,5631.21,2,0,1,Two Year,Mailed Check,2,0
512,39,Female,16,88.46,5123.7,4,1,0,Month-to-Month,Electronic Check,5,0
513,46,Female,16,104.45,1025.53,3,0,1,One Year,Credit Card,9,1
514,31,Female,18,80.05,5018.85,2,0,1,Two Year,Electronic Check,2,1
515,45,Male,8,33.44,4450.55,4,1,0,One Year,Credit Card,8,1
516,22,Female,70,59.12,7198.97,4,0,0,Month-to-Month,Mailed Check,5,0
517,64,Male,1,117.13,7058.93,2,0,0,Two Year,Electronic Check,7,1
518,66,Female,62,55.11,1292.54,2,0,0,Month-to-Month,Electronic Check,3,0
519,47,Female,38,106.78,745.31,3,0,1,Month-to-Month,Electronic Check,7,1
520,63,Male,45,29.32,2427.28,3,1,0,Two Year,Bank Transfer,4,0
521,69,Female,58,53.42,7894.24,3,0,0,Two Year,Bank Transfer,7,1
522,22,Female,1,55.1,270.43,1,1,1,Two Year,Mailed Check,1,1
523,29,Male,32,25.16,5415.85,3,0,0,Month-to-Month,Electronic Check,2,0
524,33,Female,8,31.91,4907.26,1,1,0,One Year,Electronic Check,9,1
525,43,Male,40,39.32,5207.97,4,1,1,One Year,Credit Card,3,0
526,43,Male,56,103.78,1824.46,4,0,1,One Year,Bank Transfer,0,0
527,65,Male,63,26.34,1891.07,4,0,1,One Year,Mailed Check,4,0
528,38,Male,36,49.87,3502.07,1,1,1,One Year,Mailed Check,2,0
529,56,Female,57,21.02,857.28,4,0,0,One Year,Electronic Check,6,1
530,53,Female,45,89.56,689.44,4,0,1,Two Year,Electronic Check,1,0
531,50,Female,2,82.03,798.04,1,1,1,One Year,Bank Transfer,0,0
532,47,Male,68,84.5,4626.54,3,0,1,Month-to-Month,Credit Card,1,0
533,54,Female,50,57.44,3242.16,3,1,0,Month-to-Month,Bank Transfer,2,1
534,40,Female,29,40.83,2419.57,3,1,1,One Year,Mailed Check,9,0
535,27,Female,10,92.03,2594.97,3,0,0,Month-to-Month,Bank Transfer,4,1
536,22,Female,27,101.11,1737.54,2,0,0,Month-to-Month,Bank Transfer,5,0
537,53,Male,15,33.86,3350.89,4,0,1,One Year,Mailed Check,7,0
538,51,Male,60,68.68,1704.16,3,1,0,Two Year,Mailed Check,3,0
539,69,Female,31,44.87,5614.56,3,0,1,Two Year,Mailed Check,3,0
540,48,Male,21,36.81,1079.07,3,1,0,One Year,Electronic Check,1,0
541,27,Female,60,93.43,7591.11,3,0,1,Two Year,Credit Card,2,1
542,36,Female,58,73.81,809.57,3,1,1,Two Year,Electronic Check,2,0
543,49,Female,41,41.62,7553.34,2,0,1,One Year,Bank Transfer,1,0
544,18,Male,46,51.0,6683.03,2,0,0,Month-to-Month,Credit Card,0,0
545,22,Female,45,116.67,5477.63,1,1,1,Two Year,Bank Transfer,1,0
546,62,Male,26,104.87,7307.18,1,0,0,One Year,Bank Transfer,4,0
547,21,Male,51,107.99,1199.83,3,1,0,Month-to-Month,Electronic Check,7,0
548,33,Female,36,66.0,1492.89,1,0,1,Two Year,Credit Card,4,0
549,41,Male,52,82.38,2092.01,2,0,0,One Year,Electronic Check,2,1
550,33,Male,51,57.68,2034.01,3,0,0,Two Year,Mailed Check,6,1
551,19,Female,3,27.77,2555.7,1,1,1,Two Year,Mailed Check,3,1
552,66,Male,14,60.11,4647.48,1,0,0,One Year,Electronic Check,6,1
553,45,Male,49,79.4,322.56,2,0,0,Month-to-Month,Electronic Check,7,0
554,49,Female,1,48.71,3119.95,4,0,1,One Year,Electronic Check,2,0
555,44,Female,57,104.8,2046.44,3,0,1,Month-to-Month,Bank Transfer,9,0
556,37,Male,17,35.11,4892.38,1,1,1,One Year,Credit Card,0,0
557,41,Female,50,56.71,7882.84,2,0,1,One Year,Credit Card,7,1
558,29,Female,14,32.49,4189.47,3,1,0,Two Year,Mailed Check,5,1
559,67,Male,59,60.48,3462.91,2,0,0,Month-to-Month,Credit Card,2,0
560,52,Male,3,23.97,3009.12,3,1,1,Month-to-Month,Credit Card,8,1
561,50,Female,40,47.25,6301.1,4,1,0,Month-to-Month,Credit Card,0,0
562,50,Male,66,60.07,668.65,4,0,1,Two Year,Bank Transfer,7,0
563,68,Female,34,67.82,7682.19,3,1,1,One Year,Mailed Check,8,0
564,60,Female,9,74.37,3401.55,3,0,0,Two Year,Electronic Check,9,1
565,54,Male,21,47.5,2578.24,2,0,1,One Year,Credit Card,0,0
566,29,Male,25,72.3,7795.14,3,1,0,One Year,Credit Card,8,0
567,20,Female,44,70.9,7493.44,1,1,0,One Year,Bank Transfer,4,0
568,18,Female,25,51.62,5171.28,3,1,0,One Year,Mailed Check,4,0
569,50,Female,9,103.02,246.21,3,0,1,One Year,Credit Card,4,0
570,57,Female,62,74.56,6013.43,4,1,0,Two Year,Bank Transfer,0,0
571,27,Male,26,53.23,2750.9,4,1,0,Month-to-Month,Electronic Check,4,0
572,60,Female,57,114.73,3167.41,2,0,0,One Year,Mailed Check,9,1
573,61,Male,37,104.51,1354.06,3,0,1,Two Year,Credit Card,9,0
574,46,Male,16,118.26,4235.32,1,1,0,Two Year,Electronic Check,5,1
575,30,Female,37,89.22,5981.97,1,0,1,Two Year,Credit Card,4,0
576,29,Male,24,57.82,2256.79,3,1,0,Two Year,Mailed Check,5,0
577,48,Male,26,48.09,7515.99,2,0,0,Two Year,Bank Transfer,8,0
578,63,Female,20,86.33,1638.42,1,1,0,One Year,Credit Card,6,1
579,19,Male,9,118.08,623.47,2,1,1,Month-to-Month,Mailed Check,4,0
580,68,Male,29,82.67,5190.47,3,1,1,One Year,Bank Transfer,9,1
581,67,Female,31,108.16,6809.62,2,1,1,One Year,Electronic Check,8,1
582,52,Female,19,52.91,7629.75,3,1,0,Month-to-Month,Credit Card,4,0
583,40,Female,20,60.7,6160.65,4,0,0,One Year,Electronic Check,4,0
584,34,Female,27,110.63,1677.24,3,1,0,Month-to-Month,Credit Card,5,0
585,43,Female,44,95.69,7823.52,2,1,1,One Year,Mailed Check,7,1
586,25,Female,35,118.14,7363.54,1,1,1,Month-to-Month,Electronic Check,0,0
587,46,Female,71,97.48,1389.02,3,1,1,Two Year,Credit Card,8,1
588,43,Male,22,64.85,4514.41,3,0,0,Month-to-Month,Mailed Check,7,0
589,27,Male,15,73.11,4488.59,3,1,1,One Year,Credit Card,6,0
590,43,Female,13,110.05,3596.02,4,1,0,One Year,Bank Transfer,4,1
591,51,Male,4,75.16,7875.82,4,0,0,Month-to-Month,Mailed Check,0,1
592,68,Male,56,45.54,571.02,4,0,0,Two Year,Mailed Check,6,0
593,58,Female,23,63.56,5054.95,1,1,0,One Year,Credit Card,8,0
594,24,Male,34,71.63,1721.9,1,1,0,Two Year,Mailed Check,2,0
595,21,Female,17,29.67,4265.92,3,0,1,Month-to-Month,Electronic Check,7,0
596,67,Male,28,94.38,6259.95,1,1,1,Month-to-Month,Credit Card,2,1
597,62,Female,14,30.94,2049.14,2,1,0,Month-to-Month,Bank Transfer,2,0
598,28,Male,34,60.49,3207.54,2,1,1,Two Year,Mailed Check,6,0
599,46,Male,57,100.46,7611.07,4,0,0,Two Year,Bank Transfer,5,0
600,53,Male,55,66.76,6115.7,2,0,0,Month-to-Month,Electronic Check,4,0
601,42,Female,66,104.2,4624.51,2,1,1,Month-to-Month,Mailed Check,6,0
602,38,Male,37,54.19,1853.78,3,0,0,Month-to-Month,Mailed Check,8,0
603,53,Male,68,115.76,3459.91,4,0,1,Two Year,Credit Card,0,0
604,27,Female,26,40.95,6215.08,4,0,0,Two Year,Bank Transfer,9,0
605,54,Female,61,23.83,6582.29,4,1,1,Two Year,Credit Card,0,0
606,26,Male,67,107.24,2032.39,2,0,0,Month-to-Month,Bank Transfer,4,0
607,41,Male,52,95.22,5330.28,1,0,0,Two Year,Credit Card,7,0
608,52,Male,18,43.2,850.52,3,0,1,One Year,Bank Transfer,6,0
609,66,Male,53,118.47,283.38,1,1,0,Two Year,Credit Card,6,1
610,52,Female,63,70.23,4434.52,4,0,0,Two Year,Mailed Check,2,0
611,65,Male,53,115.11,1872.6,4,1,1,One Year,Mailed Check,8,1
612,53,Male,27,70.5,723.41,2,0,1,Two Year,Bank Transfer,4,0
613,35,Female,31,67.19,5865.64,3,1,1,Month-to-Month,Credit Card,9,0
614,66,Male,1,64.91,4034.0,3,0,0,One Year,Bank Transfer,2,0
615,56,Male,6,53.49,6390.59,3,0,0,Month-to-Month,Credit Card,5,1
616,49,Male,11,73.37,5345.16,2,1,1,One Year,Bank Transfer,7,1
617,41,Female,34,65.26,5865.46,1,1,0,Two Year,Electronic Check,7,0
618,40,Female,63,23.67,2528.15,3,0,1,One Year,Mailed Check,3,0
619,49,Male,53,46.04,2179.88,1,1,1,Two Year,Bank Transfer,3,0
620,54,Male,18,41.31,4846.91,2,0,0,Two Year,Electronic Check,8,0
621,29,Female,21,106.74,1680.65,2,1,0,Month-to-Month,Mailed Check,9,1
622,66,Male,19,79.89,6541.76,1,0,0,One Year,Electronic Check,1,0
623,30,Male,4,96.37,4231.07,3,1,1,One Year,Credit Card,8,1
624,40,Female,29,115.68,1893.22,1,0,0,Two Year,Credit Card,7,1
625,42,Female,25,84.4,5038.83,3,0,0,Month-to-Month,Credit Card,2,1
626,52,Female,56,118.26,7565.78,4,1,1,Month-to-Month,Bank Transfer,1,0
627,58,Male,63,51.18,748.55,4,1,0,Two Year,Electronic Check,1,0
628,47,Male,27,38.63,963.83,3,0,1,Month-to-Month,Electronic Check,0,0
629,34,Male,60,60.33,6766.33,1,0,0,Month-to-Month,Credit Card,9,1
630,66,Male,49,67.08,965.79,3,0,1,Two Year,Bank Transfer,8,0
631,37,Female,65,109.54,411.07,3,1,0,Month-to-Month,Credit Card,0,0
632,65,Male,38,75.99,2848.65,3,0,0,Two Year,Bank Transfer,1,0
633,42,Male,52,49.22,3786.98,4,1,1,Month-to-Month,Mailed Check,6,0
634,39,Female,1,94.26,4598.61,2,1,0,Two Year,Electronic Check,4,1
635,30,Female,40,70.58,4107.67,4,1,0,One Year,Bank Transfer,0,0
636,36,Male,21,36.21,7314.16,3,1,0,Month-to-Month,Credit Card,3,1
637,66,Female,15,77.68,6172.48,1,1,1,Month-to-Month,Bank Transfer,5,0
638,53,Female,50,111.14,7872.1,2,1,0,Month-to-Month,Bank Transfer,7,0
639,29,Male,48,104.26,3864.0,3,1,1,Month-to-Month,Mailed Check,1,0
640,58,Male,32,78.68,766.2,2,1,0,Month-to-Month,Credit Card,9,0
641,36,Male,49,57.71,7648.69,1,0,1,Two Year,Electronic Check,2,0
642,29,Male,68,28.7,132.49,2,0,1,Month-to-Month,Bank Transfer,6,1
643,26,Female,45,66.96,6231.16,2,1,0,Two Year,Credit Card,0,0
644,24,Female,32,95.21,347.13,3,0,1,One Year,Electronic Check,6,1
645,45,Male,4,56.03,6113.59,1,1,1,One Year,Bank Transfer,0,1
646,31,Male,65,43.54,7509.72,1,1,1,Two Year,Bank Transfer,7,0
647,48,Female,71,113.14,3175.16,4,1,0,One Year,Credit Card,5,0
648,69,Male,65,102.16,2003.62,2,1,1,Two Year,Electronic Check,9,0
649,36,Male,18,83.83,1887.61,3,1,1,Month-to-Month,Electronic Check,6,0
650,64,Male,54,33.68,3984.57,2,1,0,Two Year,Mailed Check,1,0
651,33,Male,47,34.49,1450.01,2,1,1,One Year,Mailed Check,5,0
652,22,Female,6,30.32,5416.1,2,1,0,Two Year,Credit Card,4,0
653,52,Male,66,81.63,3009.98,3,1,1,One Year,Electronic Check,2,0
654,29,Female,9,31.56,2652.56,2,0,0,Two Year,Bank Transfer,8,0
655,42,Male,68,104.26,3744.16,3,0,0,One Year,Credit Card,4,0
656,69,Male,23,119.3,4386.44,1,0,1,Month-to-Month,Mailed Check,7,1
657,38,Female,43,56.63,1221.25,2,0,1,Two Year,Credit Card,3,0
658,53,Male,51,65.37,5691.33,4,1,1,Month-to-Month,Electronic Check,5,0
659,40,Female,25,91.17,7075.28,1,1,0,Month-to-Month,Credit Card,3,0
660,33,Male,35,113.72,2296.1,4,1,0,Month-to-Month,Mailed Check,3,0
661,56,Male,17,109.41,1525.09,2,0,0,One Year,Electronic Check,8,0
662,62,Male,18,25.76,6107.99,1,0,0,One Year,Bank Transfer,4,0
663,59,Male,27,36.91,1549.98,3,0,1,Month-to-Month,Mailed Check,0,1
664,56,Male,15,95.46,425.92,2,0,0,Two Year,Mailed Check,6,1
665,31,Female,69,88.89,4992.02,2,0,0,One Year,Mailed Check,2,0
666,48,Female,15,33.32,1994.04,3,1,1,One Year,Credit Card,2,0
667,22,Male,42,70.21,1457.3,4,1,0,Month-to-Month,Mailed Check,5,1
668,52,Male,34,98.08,7854.66,1,1,1,One Year,Credit Card,2,0
669,40,Female,48,41.88,2405.73,1,0,1,Two Year,Credit Card,0,0
670,46,Female,8,107.13,7237.2,3,1,1,One Year,Electronic Check,5,1
671,60,Male,10,25.3,1507.93,1,0,1,One Year,Electronic Check,6,1
672,28,Male,5,98.22,6569.92,3,1,0,Two Year,Mailed Check,4,1
673,35,Female,48,81.58,4065.95,4,0,1,Two Year,Credit Card,0,0
674,64,Male,26,51.52,720.9,4,1,1,One Year,Bank Transfer,1,0
675,29,Female,23,92.09,5895.48,1,0,0,Two Year,Credit Card,1,1
676,26,Male,62,98.24,7147.38,3,1,0,One Year,Electronic Check,9,1
677,27,Female,13,113.39,1387.83,3,0,0,Two Year,Electronic Check,7,1
678,61,Female,9,56.78,5832.16,3,1,0,Month-to-Month,Credit Card,7,1
679,34,Male,20,88.6,3615.91,3,1,1,One Year,Credit Card,7,0
680,55,Female,57,80.26,6055.58,1,1,0,Month-to-Month,Credit Card,1,1
681,24,Male,24,72.52,5740.03,2,0,0,One Year,Bank Transfer,4,1
682,63,Male,33,109.04,310.14,1,0,1,Two Year,Credit Card,4,0
683,30,Male,20,20.32,1511.9,3,1,1,Month-to-Month,Mailed Check,3,0
